LATITUDE,LONGITUDE,FIELD ID,SURVEY_DATE,TRAP_COUNT_RAW,TRAP_COUNT_COOKED,year,species
47.13001667,-119.1186833,W1A,06/19/2012,0,0,2012,BLH
47.13001667,-119.1186833,W1A,06/26/2012,0,0,2012,BLH
47.13001667,-119.1186833,W1A,07/03/2012,0,0,2012,BLH
47.13001667,-119.1186833,W1A,07/10/2012,3,3,2012,BLH
47.13001667,-119.1186833,W1A,07/17/2012,1,1,2012,BLH
47.13001667,-119.1186833,W1A,07/24/2012,2,2,2012,BLH
47.13001667,-119.1186833,W1A,07/31/2012,3,3,2012,BLH
47.13001667,-119.1186833,W1A,08/07/2012,1,1,2012,BLH
47.13001667,-119.1186833,W1A,08/14/2012,2,2,2012,BLH
47.13001667,-119.1186833,W1A,08/21/2012,0,0,2012,BLH
47.13001667,-119.1186833,W1A,08/28/2012,0,0,2012,BLH
47.13001667,-119.1186833,W1A,09/04/2012,0,0,2012,BLH
47.13001667,-119.1186833,W1A,09/11/2012,0,0,2012,BLH
47.13001667,-119.1186833,W1A,09/18/2012,0,0,2012,BLH
47.13001667,-119.1186833,W1A,09/25/2012,3,3,2012,BLH
47.13001667,-119.1186833,W1A,10/02/2012,2,2,2012,BLH
47.13001667,-119.1186833,W2A,05/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,W2A,05/08/2012,0,0,2012,BLH
47.13001667,-119.1186833,W2A,05/15/2012,0,0,2012,BLH
47.13001667,-119.1186833,W2A,05/22/2012,0,0,2012,BLH
47.13001667,-119.1186833,W2A,05/29/2012,0,0,2012,BLH
47.13001667,-119.1186833,W2A,06/05/2012,0,0,2012,BLH
47.13001667,-119.1186833,W2A,06/12/2012,0,0,2012,BLH
47.13001667,-119.1186833,W2A,06/19/2012,0,0,2012,BLH
47.13001667,-119.1186833,W2A,06/26/2012,7,7,2012,BLH
47.13001667,-119.1186833,W2A,07/03/2012,0,0,2012,BLH
47.13001667,-119.1186833,W2A,07/10/2012,0,0,2012,BLH
47.13001667,-119.1186833,W2A,07/17/2012,2,2,2012,BLH
47.13001667,-119.1186833,W2A,07/24/2012,0,0,2012,BLH
47.13001667,-119.1186833,W2A,07/31/2012,1,1,2012,BLH
47.13001667,-119.1186833,W2A,08/07/2012,1,1,2012,BLH
47.13001667,-119.1186833,W2A,08/14/2012,3,3,2012,BLH
47.13001667,-119.1186833,W2A,08/21/2012,2,2,2012,BLH
47.13001667,-119.1186833,W2A,08/28/2012,0,0,2012,BLH
47.13001667,-119.1186833,W2A,09/04/2012,1,1,2012,BLH
47.13001667,-119.1186833,W2A,09/11/2012,0,0,2012,BLH
47.13001667,-119.1186833,W2A,09/18/2012,0,0,2012,BLH
47.13001667,-119.1186833,W2A,09/25/2012,0,0,2012,BLH
47.13001667,-119.1186833,W2A,10/02/2012,2,2,2012,BLH
47.13001667,-119.1186833,W3A,05/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,05/08/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,05/15/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,05/22/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,05/29/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,06/05/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,06/12/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,06/19/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,06/26/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,07/03/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,07/10/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,07/17/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,07/24/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,07/31/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,08/07/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,08/14/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,08/21/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,08/28/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,09/04/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,09/11/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,09/18/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,09/25/2012,0,0,2012,BLH
47.13001667,-119.1186833,W3A,10/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,W4A,05/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,W4A,05/08/2012,0,0,2012,BLH
47.13001667,-119.1186833,W4A,05/15/2012,0,0,2012,BLH
47.13001667,-119.1186833,W4A,05/22/2012,0,0,2012,BLH
47.13001667,-119.1186833,W4A,05/29/2012,0,0,2012,BLH
47.13001667,-119.1186833,W4A,06/05/2012,0,0,2012,BLH
47.13001667,-119.1186833,W4A,06/12/2012,0,0,2012,BLH
47.13001667,-119.1186833,W4A,06/19/2012,2,2,2012,BLH
47.13001667,-119.1186833,W4A,06/26/2012,1,1,2012,BLH
47.13001667,-119.1186833,W4A,07/03/2012,0,0,2012,BLH
47.13001667,-119.1186833,W4A,07/10/2012,0,0,2012,BLH
47.13001667,-119.1186833,W4A,07/17/2012,6,6,2012,BLH
47.13001667,-119.1186833,W4A,07/24/2012,0,0,2012,BLH
47.13001667,-119.1186833,W4A,07/31/2012,2,2,2012,BLH
47.13001667,-119.1186833,W4A,08/07/2012,6,6,2012,BLH
47.13001667,-119.1186833,W4A,08/14/2012,13,13,2012,BLH
47.13001667,-119.1186833,W4A,08/21/2012,10,10,2012,BLH
47.13001667,-119.1186833,W4A,08/28/2012,8,8,2012,BLH
47.13001667,-119.1186833,W4A,09/04/2012,2,2,2012,BLH
47.13001667,-119.1186833,W4A,09/11/2012,1,1,2012,BLH
47.13001667,-119.1186833,W4A,09/18/2012,0,0,2012,BLH
47.13001667,-119.1186833,W4A,09/25/2012,0,0,2012,BLH
47.13001667,-119.1186833,W4A,10/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,05/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,05/08/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,05/15/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,05/22/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,05/29/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,06/05/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,06/12/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,06/19/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,06/26/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,07/03/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,07/10/2012,3,3,2012,BLH
47.13001667,-119.1186833,W5A,07/17/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,07/24/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,07/31/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,08/07/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,08/14/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,08/21/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,08/28/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,09/04/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,09/11/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,09/18/2012,0,0,2012,BLH
47.13001667,-119.1186833,W5A,09/25/2012,1,1,2012,BLH
47.13001667,-119.1186833,W5A,10/02/2012,3,3,2012,BLH
47.13001667,-119.1186833,W6A,05/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,W6A,05/08/2012,0,0,2012,BLH
47.13001667,-119.1186833,W6A,05/15/2012,0,0,2012,BLH
47.13001667,-119.1186833,W6A,05/22/2012,0,0,2012,BLH
47.13001667,-119.1186833,W6A,05/29/2012,0,0,2012,BLH
47.13001667,-119.1186833,W6A,06/05/2012,0,0,2012,BLH
47.13001667,-119.1186833,W6A,06/12/2012,0,0,2012,BLH
47.13001667,-119.1186833,W6A,06/19/2012,3,3,2012,BLH
47.13001667,-119.1186833,W6A,06/26/2012,1,1,2012,BLH
47.13001667,-119.1186833,W6A,07/03/2012,1,1,2012,BLH
47.13001667,-119.1186833,W6A,07/10/2012,0,0,2012,BLH
47.13001667,-119.1186833,W6A,07/17/2012,2,2,2012,BLH
47.13001667,-119.1186833,W6A,07/24/2012,0,0,2012,BLH
47.13001667,-119.1186833,W6A,07/31/2012,0,0,2012,BLH
47.13001667,-119.1186833,W6A,08/07/2012,0,0,2012,BLH
47.13001667,-119.1186833,W6A,08/14/2012,1,1,2012,BLH
47.13001667,-119.1186833,W6A,08/21/2012,0,0,2012,BLH
47.13001667,-119.1186833,W6A,08/28/2012,0,0,2012,BLH
47.13001667,-119.1186833,W6A,09/04/2012,0,0,2012,BLH
47.13001667,-119.1186833,W6A,09/11/2012,0,0,2012,BLH
47.13001667,-119.1186833,W6A,09/18/2012,0,0,2012,BLH
47.13001667,-119.1186833,W6A,09/25/2012,0,0,2012,BLH
47.13001667,-119.1186833,W6A,10/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,05/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,05/08/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,05/15/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,05/22/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,05/29/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,06/05/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,06/12/2012,1,1,2012,BLH
47.13001667,-119.1186833,W7A,06/19/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,06/26/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,07/03/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,07/10/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,07/17/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,07/24/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,07/31/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,08/07/2012,1,1,2012,BLH
47.13001667,-119.1186833,W7A,08/14/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,08/21/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,08/28/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,09/04/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,09/11/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,09/18/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,09/25/2012,0,0,2012,BLH
47.13001667,-119.1186833,W7A,10/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,W8A,05/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,W8A,05/08/2012,0,0,2012,BLH
47.13001667,-119.1186833,W8A,05/15/2012,0,0,2012,BLH
47.13001667,-119.1186833,W8A,05/22/2012,0,0,2012,BLH
47.13001667,-119.1186833,W8A,05/29/2012,0,0,2012,BLH
47.13001667,-119.1186833,W8A,06/05/2012,0,0,2012,BLH
47.13001667,-119.1186833,W8A,06/12/2012,0,0,2012,BLH
47.13001667,-119.1186833,W8A,06/19/2012,0,0,2012,BLH
47.13001667,-119.1186833,W8A,06/26/2012,0,0,2012,BLH
47.13001667,-119.1186833,W8A,07/03/2012,6,6,2012,BLH
47.13001667,-119.1186833,W8A,07/10/2012,3,3,2012,BLH
47.13001667,-119.1186833,W8A,07/17/2012,4,4,2012,BLH
47.13001667,-119.1186833,W8A,07/24/2012,3,3,2012,BLH
47.13001667,-119.1186833,W8A,07/31/2012,1,1,2012,BLH
47.13001667,-119.1186833,W8A,08/07/2012,0,0,2012,BLH
47.13001667,-119.1186833,W8A,08/14/2012,0,0,2012,BLH
47.13001667,-119.1186833,W8A,08/21/2012,0,0,2012,BLH
47.13001667,-119.1186833,W8A,08/28/2012,1,1,2012,BLH
47.13001667,-119.1186833,W8A,09/04/2012,0,0,2012,BLH
47.13001667,-119.1186833,W8A,09/11/2012,2,2,2012,BLH
47.13001667,-119.1186833,W8A,09/18/2012,0,0,2012,BLH
47.13001667,-119.1186833,W8A,09/25/2012,2,2,2012,BLH
47.13001667,-119.1186833,W8A,10/02/2012,1,1,2012,BLH
47.13001667,-119.1186833,W9A,05/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,W9A,05/08/2012,0,0,2012,BLH
47.13001667,-119.1186833,W9A,05/15/2012,0,0,2012,BLH
47.13001667,-119.1186833,W9A,05/22/2012,0,0,2012,BLH
47.13001667,-119.1186833,W9A,05/29/2012,0,0,2012,BLH
47.13001667,-119.1186833,W9A,06/05/2012,0,0,2012,BLH
47.13001667,-119.1186833,W9A,06/12/2012,1,1,2012,BLH
47.13001667,-119.1186833,W9A,06/19/2012,0,0,2012,BLH
47.13001667,-119.1186833,W9A,06/26/2012,2,2,2012,BLH
47.13001667,-119.1186833,W9A,07/03/2012,0,0,2012,BLH
47.13001667,-119.1186833,W9A,07/10/2012,0,0,2012,BLH
47.13001667,-119.1186833,W9A,07/17/2012,5,5,2012,BLH
47.13001667,-119.1186833,W9A,07/24/2012,2,2,2012,BLH
47.13001667,-119.1186833,W9A,07/31/2012,2,2,2012,BLH
47.13001667,-119.1186833,W9A,08/07/2012,0,0,2012,BLH
47.13001667,-119.1186833,W9A,08/14/2012,2,2,2012,BLH
47.13001667,-119.1186833,W9A,08/21/2012,0,0,2012,BLH
47.13001667,-119.1186833,W9A,08/28/2012,2,2,2012,BLH
47.13001667,-119.1186833,W9A,09/04/2012,0,0,2012,BLH
47.13001667,-119.1186833,W9A,09/11/2012,0,0,2012,BLH
47.13001667,-119.1186833,W9A,09/18/2012,0,0,2012,BLH
47.13001667,-119.1186833,W9A,09/25/2012,0,0,2012,BLH
47.13001667,-119.1186833,W9A,10/02/2012,1,1,2012,BLH
47.13001667,-119.1186833,W10A,05/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,W10A,05/08/2012,0,0,2012,BLH
47.13001667,-119.1186833,W10A,05/15/2012,0,0,2012,BLH
47.13001667,-119.1186833,W10A,05/22/2012,0,0,2012,BLH
47.13001667,-119.1186833,W10A,05/29/2012,0,0,2012,BLH
47.13001667,-119.1186833,W10A,06/05/2012,0,0,2012,BLH
47.13001667,-119.1186833,W10A,06/12/2012,2,2,2012,BLH
47.13001667,-119.1186833,W10A,06/19/2012,1,1,2012,BLH
47.13001667,-119.1186833,W10A,06/26/2012,4,4,2012,BLH
47.13001667,-119.1186833,W10A,07/03/2012,1,1,2012,BLH
47.13001667,-119.1186833,W10A,07/10/2012,3,3,2012,BLH
47.13001667,-119.1186833,W10A,07/17/2012,8,8,2012,BLH
47.13001667,-119.1186833,W10A,07/24/2012,0,0,2012,BLH
47.13001667,-119.1186833,W10A,07/31/2012,7,7,2012,BLH
47.13001667,-119.1186833,W10A,08/07/2012,3,3,2012,BLH
47.13001667,-119.1186833,W10A,08/14/2012,2,2,2012,BLH
47.13001667,-119.1186833,W10A,08/21/2012,4,4,2012,BLH
47.13001667,-119.1186833,W10A,08/28/2012,3,3,2012,BLH
47.13001667,-119.1186833,W10A,09/04/2012,0,0,2012,BLH
47.13001667,-119.1186833,W10A,09/11/2012,5,5,2012,BLH
47.13001667,-119.1186833,W10A,09/18/2012,0,0,2012,BLH
47.13001667,-119.1186833,W10A,09/25/2012,0,0,2012,BLH
47.13001667,-119.1186833,W10A,10/02/2012,6,6,2012,BLH
47.13001667,-119.1186833,W11A,05/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,W11A,05/08/2012,0,0,2012,BLH
47.13001667,-119.1186833,W11A,05/15/2012,0,0,2012,BLH
47.13001667,-119.1186833,W11A,05/22/2012,0,0,2012,BLH
47.13001667,-119.1186833,W11A,05/29/2012,0,0,2012,BLH
47.13001667,-119.1186833,W11A,06/05/2012,0,0,2012,BLH
47.13001667,-119.1186833,W11A,06/12/2012,0,0,2012,BLH
47.13001667,-119.1186833,W11A,06/19/2012,0,0,2012,BLH
47.13001667,-119.1186833,W11A,06/26/2012,1,1,2012,BLH
47.13001667,-119.1186833,W11A,07/03/2012,0,0,2012,BLH
47.13001667,-119.1186833,W11A,07/10/2012,2,2,2012,BLH
47.13001667,-119.1186833,W11A,07/17/2012,0,0,2012,BLH
47.13001667,-119.1186833,W11A,07/24/2012,1,1,2012,BLH
47.13001667,-119.1186833,W11A,07/31/2012,2,2,2012,BLH
47.13001667,-119.1186833,W11A,08/07/2012,3,3,2012,BLH
47.13001667,-119.1186833,W11A,08/14/2012,0,0,2012,BLH
47.13001667,-119.1186833,W11A,08/21/2012,2,2,2012,BLH
47.13001667,-119.1186833,W11A,08/28/2012,2,2,2012,BLH
47.13001667,-119.1186833,W11A,09/04/2012,0,0,2012,BLH
47.13001667,-119.1186833,W11A,09/11/2012,5,5,2012,BLH
47.13001667,-119.1186833,W11A,09/18/2012,0,0,2012,BLH
47.13001667,-119.1186833,W11A,09/25/2012,0,0,2012,BLH
47.13001667,-119.1186833,W11A,10/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,W12A,05/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,W12A,05/08/2012,0,0,2012,BLH
47.13001667,-119.1186833,W12A,05/15/2012,0,0,2012,BLH
47.13001667,-119.1186833,W12A,05/22/2012,0,0,2012,BLH
47.13001667,-119.1186833,W12A,05/29/2012,0,0,2012,BLH
47.13001667,-119.1186833,W12A,06/05/2012,0,0,2012,BLH
47.13001667,-119.1186833,W12A,06/12/2012,0,0,2012,BLH
47.13001667,-119.1186833,W12A,06/19/2012,3,3,2012,BLH
47.13001667,-119.1186833,W12A,06/26/2012,0,0,2012,BLH
47.13001667,-119.1186833,W12A,07/03/2012,1,1,2012,BLH
47.13001667,-119.1186833,W12A,07/10/2012,0,0,2012,BLH
47.13001667,-119.1186833,W12A,07/17/2012,1,1,2012,BLH
47.13001667,-119.1186833,W12A,07/24/2012,0,0,2012,BLH
47.13001667,-119.1186833,W12A,07/31/2012,1,1,2012,BLH
47.13001667,-119.1186833,W12A,08/07/2012,1,1,2012,BLH
47.13001667,-119.1186833,W12A,08/14/2012,0,0,2012,BLH
47.13001667,-119.1186833,W12A,08/21/2012,0,0,2012,BLH
47.13001667,-119.1186833,W12A,08/28/2012,0,0,2012,BLH
47.13001667,-119.1186833,W12A,09/04/2012,0,0,2012,BLH
47.13001667,-119.1186833,W12A,09/11/2012,0,0,2012,BLH
47.13001667,-119.1186833,W12A,09/18/2012,0,0,2012,BLH
47.13001667,-119.1186833,W12A,09/25/2012,0,0,2012,BLH
47.13001667,-119.1186833,W12A,10/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,W13A,05/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,W13A,05/08/2012,0,0,2012,BLH
47.13001667,-119.1186833,W13A,05/15/2012,0,0,2012,BLH
47.13001667,-119.1186833,W13A,05/22/2012,0,0,2012,BLH
47.13001667,-119.1186833,W13A,05/29/2012,0,0,2012,BLH
47.13001667,-119.1186833,W13A,06/05/2012,0,0,2012,BLH
47.13001667,-119.1186833,W13A,06/12/2012,0,0,2012,BLH
47.13001667,-119.1186833,W13A,06/19/2012,1,1,2012,BLH
47.13001667,-119.1186833,W13A,06/26/2012,0,0,2012,BLH
47.13001667,-119.1186833,W13A,07/03/2012,0,0,2012,BLH
47.13001667,-119.1186833,W13A,07/10/2012,5,5,2012,BLH
47.13001667,-119.1186833,W13A,07/17/2012,9,9,2012,BLH
47.13001667,-119.1186833,W13A,07/24/2012,0,0,2012,BLH
47.13001667,-119.1186833,W13A,07/31/2012,6,6,2012,BLH
47.13001667,-119.1186833,W13A,08/07/2012,10,10,2012,BLH
47.13001667,-119.1186833,W13A,08/14/2012,15,15,2012,BLH
47.13001667,-119.1186833,W13A,08/21/2012,18,18,2012,BLH
47.13001667,-119.1186833,W13A,08/28/2012,5,5,2012,BLH
47.13001667,-119.1186833,W13A,09/04/2012,2,2,2012,BLH
47.13001667,-119.1186833,W13A,09/11/2012,0,0,2012,BLH
47.13001667,-119.1186833,W13A,09/18/2012,1,1,2012,BLH
47.13001667,-119.1186833,W13A,09/25/2012,1,1,2012,BLH
47.13001667,-119.1186833,W13A,10/02/2012,5,5,2012,BLH
47.13001667,-119.1186833,S1A,05/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,S1A,05/08/2012,0,0,2012,BLH
47.13001667,-119.1186833,S1A,05/15/2012,0,0,2012,BLH
47.13001667,-119.1186833,S1A,05/22/2012,0,0,2012,BLH
47.13001667,-119.1186833,S1A,05/29/2012,0,0,2012,BLH
47.13001667,-119.1186833,S1A,06/05/2012,0,0,2012,BLH
47.13001667,-119.1186833,S1A,06/12/2012,0,0,2012,BLH
47.13001667,-119.1186833,S1A,06/19/2012,0,0,2012,BLH
47.13001667,-119.1186833,S1A,06/26/2012,1,1,2012,BLH
47.13001667,-119.1186833,S1A,07/03/2012,2,2,2012,BLH
47.13001667,-119.1186833,S1A,07/10/2012,2,2,2012,BLH
47.13001667,-119.1186833,S1A,07/17/2012,1,1,2012,BLH
47.13001667,-119.1186833,S1A,07/24/2012,0,0,2012,BLH
47.13001667,-119.1186833,S1A,07/31/2012,0,0,2012,BLH
47.13001667,-119.1186833,S1A,08/07/2012,0,0,2012,BLH
47.13001667,-119.1186833,S1A,08/14/2012,0,0,2012,BLH
47.13001667,-119.1186833,S1A,08/21/2012,0,0,2012,BLH
47.13001667,-119.1186833,S1A,08/28/2012,0,0,2012,BLH
47.13001667,-119.1186833,S1A,09/04/2012,2,2,2012,BLH
47.13001667,-119.1186833,S1A,09/11/2012,0,0,2012,BLH
47.13001667,-119.1186833,S1A,09/18/2012,0,0,2012,BLH
47.13001667,-119.1186833,S1A,09/25/2012,0,0,2012,BLH
47.13001667,-119.1186833,S1A,10/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,05/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,05/08/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,05/15/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,05/22/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,05/29/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,06/05/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,06/12/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,06/19/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,06/26/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,07/03/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,07/10/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,07/17/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,07/24/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,07/31/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,08/07/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,08/14/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,08/21/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,08/28/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,09/04/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,09/11/2012,1,1,2012,BLH
47.13001667,-119.1186833,S2A,09/18/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,09/25/2012,0,0,2012,BLH
47.13001667,-119.1186833,S2A,10/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,05/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,05/08/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,05/15/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,05/22/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,05/29/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,06/05/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,06/12/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,06/19/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,06/26/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,07/03/2012,1,1,2012,BLH
47.13001667,-119.1186833,S3A,07/10/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,07/17/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,07/24/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,07/31/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,08/07/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,08/14/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,08/21/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,08/28/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,09/04/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,09/11/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,09/18/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,09/25/2012,0,0,2012,BLH
47.13001667,-119.1186833,S3A,10/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,S4A,05/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,S4A,05/08/2012,0,0,2012,BLH
47.13001667,-119.1186833,S4A,05/15/2012,0,0,2012,BLH
47.13001667,-119.1186833,S4A,05/22/2012,0,0,2012,BLH
47.13001667,-119.1186833,S4A,05/29/2012,0,0,2012,BLH
47.13001667,-119.1186833,S4A,06/05/2012,0,0,2012,BLH
47.13001667,-119.1186833,S4A,06/12/2012,1,1,2012,BLH
47.13001667,-119.1186833,S4A,06/19/2012,1,1,2012,BLH
47.13001667,-119.1186833,S4A,06/26/2012,0,0,2012,BLH
47.13001667,-119.1186833,S4A,07/03/2012,1,1,2012,BLH
47.13001667,-119.1186833,S4A,07/10/2012,0,0,2012,BLH
47.13001667,-119.1186833,S4A,07/17/2012,1,1,2012,BLH
47.13001667,-119.1186833,S4A,07/24/2012,0,0,2012,BLH
47.13001667,-119.1186833,S4A,07/31/2012,0,0,2012,BLH
47.13001667,-119.1186833,S4A,08/07/2012,1,1,2012,BLH
47.13001667,-119.1186833,S4A,08/14/2012,0,0,2012,BLH
47.13001667,-119.1186833,S4A,08/21/2012,2,2,2012,BLH
47.13001667,-119.1186833,S4A,08/28/2012,0,0,2012,BLH
47.13001667,-119.1186833,S4A,09/04/2012,0,0,2012,BLH
47.13001667,-119.1186833,S4A,09/11/2012,1,1,2012,BLH
47.13001667,-119.1186833,S4A,09/18/2012,0,0,2012,BLH
47.13001667,-119.1186833,S4A,09/25/2012,2,2,2012,BLH
47.13001667,-119.1186833,S4A,10/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,S5A,05/02/2012,0,0,2012,BLH
47.13001667,-119.1186833,S5A,05/08/2012,0,0,2012,BLH
47.13001667,-119.1186833,S5A,05/15/2012,0,0,2012,BLH
47.13001667,-119.1186833,S5A,05/22/2012,0,0,2012,BLH
47.13001667,-119.1186833,S5A,05/29/2012,0,0,2012,BLH
47.13001667,-119.1186833,S5A,06/05/2012,0,0,2012,BLH
47.13001667,-119.1186833,S5A,06/12/2012,0,0,2012,BLH
47.13001667,-119.1186833,S5A,06/19/2012,0,0,2012,BLH
47.13001667,-119.1186833,S5A,06/26/2012,1,1,2012,BLH
47.13001667,-119.1186833,S5A,07/03/2012,2,2,2012,BLH
47.13001667,-119.1186833,S5A,07/10/2012,0,0,2012,BLH
47.13001667,-119.1186833,S5A,07/17/2012,0,0,2012,BLH
47.13001667,-119.1186833,S5A,07/24/2012,0,0,2012,BLH
47.13001667,-119.1186833,S5A,07/31/2012,1,1,2012,BLH
